id,cover,genres,name,rating,cover_big,has_cars
5021,//images.igdb.com/igdb/image/upload/t_thumb/co2dib.jpg,['Adventure'],Monsters vs. Aliens,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2dib.jpg,False
5075,//images.igdb.com/igdb/image/upload/t_thumb/co2n17.jpg,"['Platform', 'Adventure']",Nights into Dreams...,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2n17.jpg,False
5087,//images.igdb.com/igdb/image/upload/t_thumb/pkthcfm9srfuawn5ybm6.jpg,"['Platform', 'Puzzle', 'Role-playing (RPG)']",Opoona,2,//images.igdb.com/igdb/image/upload/t_cover_big/pkthcfm9srfuawn5ybm6.jpg,False
5119,//images.igdb.com/igdb/image/upload/t_thumb/dspsjdiojv2t9one88to.jpg,"['Shooter', 'Puzzle', 'Simulator', 'Strategy', 'Adventure', 'Indie']",Real Heroes: Firefighter,2,//images.igdb.com/igdb/image/upload/t_cover_big/dspsjdiojv2t9one88to.jpg,False
5122,//images.igdb.com/igdb/image/upload/t_thumb/co2klu.jpg,['Music'],Rhythm Heaven Fever,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2klu.jpg,False
5159,//images.igdb.com/igdb/image/upload/t_thumb/co1ysb.jpg,['Platform'],Skylanders: Swap Force,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ysb.jpg,False
5165,//images.igdb.com/igdb/image/upload/t_thumb/co1te6.jpg,['Racing'],Sonic & Sega All-Stars Racing,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1te6.jpg,True
5167,//images.igdb.com/igdb/image/upload/t_thumb/co1zvj.jpg,['Platform'],Sonic and the Secret Rings,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1zvj.jpg,False
5169,//images.igdb.com/igdb/image/upload/t_thumb/co1zvo.jpg,"['Platform', ""Hack and slash/Beat 'em up"", 'Adventure']",Sonic Unleashed,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1zvo.jpg,False
5200,//images.igdb.com/igdb/image/upload/t_thumb/co2f3p.jpg,"['Puzzle', 'Racing']",Super Monkey Ball: Banana Blitz,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2f3p.jpg,False
5240,//images.igdb.com/igdb/image/upload/t_thumb/co1kr4.jpg,"['Platform', 'Adventure']",Toy Story 3: The Video Game,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1kr4.jpg,False
5322,//images.igdb.com/igdb/image/upload/t_thumb/co1vo8.jpg,"['Platform', 'Adventure']",Sonic Boom: Rise of Lyric,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1vo8.jpg,False
5440,//images.igdb.com/igdb/image/upload/t_thumb/co1q9m.jpg,"['Fighting', 'Music', 'Platform']",Kirby Triple Deluxe,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1q9m.jpg,False
5523,//images.igdb.com/igdb/image/upload/t_thumb/co1z3q.jpg,"['Puzzle', 'Simulator', 'Strategy', 'Indie']",Reus,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1z3q.jpg,False
5551,//images.igdb.com/igdb/image/upload/t_thumb/co1n39.jpg,"['Fighting', 'Sport', 'Indie']",Nidhogg,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1n39.jpg,False
5587,//images.igdb.com/igdb/image/upload/t_thumb/co1j29.jpg,"['Shooter', 'Real Time Strategy (RTS)', 'Simulator', 'Tactical']",World of Warships,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1j29.jpg,False
5637,//images.igdb.com/igdb/image/upload/t_thumb/co2eiv.jpg,"['Role-playing (RPG)', 'Adventure']",Costume Quest,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2eiv.jpg,False
5638,//images.igdb.com/igdb/image/upload/t_thumb/co2j46.jpg,"['Role-playing (RPG)', 'Adventure']",Costume Quest 2,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2j46.jpg,False
5772,//images.igdb.com/igdb/image/upload/t_thumb/v1jtxva0er1d25ui0o8p.jpg,"['Platform', 'Adventure', 'Indie']",SteamWorld Dig,2,//images.igdb.com/igdb/image/upload/t_cover_big/v1jtxva0er1d25ui0o8p.jpg,False
5847,//images.igdb.com/igdb/image/upload/t_thumb/co28q1.jpg,"['Fighting', 'Sport']",Godzilla: Save the Earth,2,//images.igdb.com/igdb/image/upload/t_cover_big/co28q1.jpg,False
6007,//images.igdb.com/igdb/image/upload/t_thumb/co2cf5.jpg,['Shooter'],RESOGUN,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2cf5.jpg,False
6067,//images.igdb.com/igdb/image/upload/t_thumb/wxdhsjtv0utrtasbmn39.jpg,['Platform'],Decap Attack,2,//images.igdb.com/igdb/image/upload/t_cover_big/wxdhsjtv0utrtasbmn39.jpg,False
6073,//images.igdb.com/igdb/image/upload/t_thumb/ij4c41e2rsn979mxlu7l.jpg,"['Puzzle', 'Strategy', 'Turn-based strategy (TBS)']",Hitman GO,2,//images.igdb.com/igdb/image/upload/t_cover_big/ij4c41e2rsn979mxlu7l.jpg,False
6189,//images.igdb.com/igdb/image/upload/t_thumb/co2gkq.jpg,"['Shooter', 'Platform', 'Adventure', 'Indie']",Cave Story,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2gkq.jpg,False
6200,//images.igdb.com/igdb/image/upload/t_thumb/co2a6s.jpg,"['Music', 'Adventure']",The Nightmare Before Christmas: Oogie's Revenge,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2a6s.jpg,False
6203,//images.igdb.com/igdb/image/upload/t_thumb/bvspbohwypupocfj2xdd.jpg,['Racing'],Burnout Dominator,2,//images.igdb.com/igdb/image/upload/t_cover_big/bvspbohwypupocfj2xdd.jpg,True
6268,//images.igdb.com/igdb/image/upload/t_thumb/co1y7g.jpg,['Platform'],Pandemonium!,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1y7g.jpg,False
6296,//images.igdb.com/igdb/image/upload/t_thumb/co1t0k.jpg,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up""]",Xanadu Next,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1t0k.jpg,False
6323,//images.igdb.com/igdb/image/upload/t_thumb/tdik4ssqxqyilokrdekk.jpg,"['Platform', 'Adventure']",Lego Bionicle: Quest for the Toa,2,//images.igdb.com/igdb/image/upload/t_cover_big/tdik4ssqxqyilokrdekk.jpg,False
6337,//images.igdb.com/igdb/image/upload/t_thumb/co26er.jpg,['Role-playing (RPG)'],Breath of Fire II,2,//images.igdb.com/igdb/image/upload/t_cover_big/co26er.jpg,False
6390,//images.igdb.com/igdb/image/upload/t_thumb/co2fcd.jpg,['Platform'],Drill Dozer,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2fcd.jpg,False
6401,//images.igdb.com/igdb/image/upload/t_thumb/gouo7djrzjhudxa1bdkj.jpg,"['Platform', 'Puzzle', 'Racing', 'Sport', 'Arcade']",NES Remix,2,//images.igdb.com/igdb/image/upload/t_cover_big/gouo7djrzjhudxa1bdkj.jpg,False
6468,//images.igdb.com/igdb/image/upload/t_thumb/co26ef.jpg,"['Fighting', 'Simulator', 'Strategy']",ActRaiser,2,//images.igdb.com/igdb/image/upload/t_cover_big/co26ef.jpg,False
6570,//images.igdb.com/igdb/image/upload/t_thumb/co25my.jpg,['Shooter'],Axelay,2,//images.igdb.com/igdb/image/upload/t_cover_big/co25my.jpg,False
6585,//images.igdb.com/igdb/image/upload/t_thumb/co2fer.jpg,['Adventure'],Scurge: Hive,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2fer.jpg,False
6600,//images.igdb.com/igdb/image/upload/t_thumb/co1zvd.jpg,"['Fighting', 'Adventure']",Sonic Battle,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1zvd.jpg,False
6603,//images.igdb.com/igdb/image/upload/t_thumb/co1mw1.jpg,"['Music', 'Adventure']",Space Channel 5: Part 2,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1mw1.jpg,False
6607,//images.igdb.com/igdb/image/upload/t_thumb/co2d2l.jpg,['Platform'],Star Wars: The New Droid Army,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2d2l.jpg,False
6611,//images.igdb.com/igdb/image/upload/t_thumb/co24mj.jpg,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",Botanicula,2,//images.igdb.com/igdb/image/upload/t_cover_big/co24mj.jpg,False
6684,//images.igdb.com/igdb/image/upload/t_thumb/co27gy.jpg,"['Shooter', 'Arcade']",Fantasy Zone,2,//images.igdb.com/igdb/image/upload/t_cover_big/co27gy.jpg,False
6705,//images.igdb.com/igdb/image/upload/t_thumb/co1r5j.jpg,"['Platform', 'Adventure', 'Indie']",A Hat in Time,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1r5j.jpg,False
6752,//images.igdb.com/igdb/image/upload/t_thumb/klmmteuzz9h0rc4vdjpa.jpg,"['Fighting', 'Role-playing (RPG)']",Combat of Giants: Dinosaurs 3D,2,//images.igdb.com/igdb/image/upload/t_cover_big/klmmteuzz9h0rc4vdjpa.jpg,False
6756,//images.igdb.com/igdb/image/upload/t_thumb/co1rxv.jpg,['Simulator'],Disney Magical World,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1rxv.jpg,False
6770,//images.igdb.com/igdb/image/upload/t_thumb/co2haw.jpg,"['Role-playing (RPG)', 'Simulator']",Fantasy Life,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2haw.jpg,False
6781,//images.igdb.com/igdb/image/upload/t_thumb/co2218.jpg,"['Fighting', 'Sport', 'Indie']",STARWHAL,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2218.jpg,False
6794,//images.igdb.com/igdb/image/upload/t_thumb/co26j3.jpg,"['Shooter', 'Arcade']",Forgotten Worlds,2,//images.igdb.com/igdb/image/upload/t_cover_big/co26j3.jpg,False
6799,//images.igdb.com/igdb/image/upload/t_thumb/co27hg.jpg,"['Shooter', 'Arcade']",Galaxy Force II,2,//images.igdb.com/igdb/image/upload/t_cover_big/co27hg.jpg,False
6802,//images.igdb.com/igdb/image/upload/t_thumb/co2gsp.jpg,"['Racing', 'Arcade']",Chase H.Q.,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2gsp.jpg,False
6812,//images.igdb.com/igdb/image/upload/t_thumb/co1rjh.jpg,"['Point-and-click', 'Adventure']",Sherlock Holmes: The Case of the Silver Earring,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1rjh.jpg,False
6817,//images.igdb.com/igdb/image/upload/t_thumb/co25sq.jpg,"['Platform', 'Arcade']",Ghouls 'n Ghosts,2,//images.igdb.com/igdb/image/upload/t_cover_big/co25sq.jpg,False
6819,//images.igdb.com/igdb/image/upload/t_thumb/co2mwr.jpg,"['Platform', 'Arcade']",Ninja Spirit,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2mwr.jpg,False
6836,//images.igdb.com/igdb/image/upload/t_thumb/co2j0q.jpg,['Adventure'],Lego Batman 2: DC Super Heroes,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2j0q.jpg,False
6837,//images.igdb.com/igdb/image/upload/t_thumb/co2fua.jpg,['Adventure'],LEGO City Undercover: The Chase Begins,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2fua.jpg,False
6839,//images.igdb.com/igdb/image/upload/t_thumb/co2p3g.jpg,['Adventure'],Lego Legends of Chima: Laval's Journey,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2p3g.jpg,False
6840,//images.igdb.com/igdb/image/upload/t_thumb/co20ee.jpg,"['Shooter', 'Arcade']",R-Type,2,//images.igdb.com/igdb/image/upload/t_cover_big/co20ee.jpg,False
6844,//images.igdb.com/igdb/image/upload/t_thumb/whttqgdijgaku13ioi5b.jpg,"['Platform', 'Adventure']",LEGO Star Wars III: The Clone Wars,2,//images.igdb.com/igdb/image/upload/t_cover_big/whttqgdijgaku13ioi5b.jpg,False
6867,//images.igdb.com/igdb/image/upload/t_thumb/hdv3rz28zq7pcf2j1lc4.jpg,['Fighting'],Rabbids Rumble,2,//images.igdb.com/igdb/image/upload/t_cover_big/hdv3rz28zq7pcf2j1lc4.jpg,False
6897,//images.igdb.com/igdb/image/upload/t_thumb/co1ziu.jpg,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']",Pokémon Omega Ruby,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ziu.jpg,False
6898,//images.igdb.com/igdb/image/upload/t_thumb/co1ziv.jpg,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']",Pokémon Alpha Sapphire,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ziv.jpg,True
6909,//images.igdb.com/igdb/image/upload/t_thumb/co2nht.jpg,['Adventure'],Bakugan: Defenders of the Core,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2nht.jpg,False
6936,//images.igdb.com/igdb/image/upload/t_thumb/co1vgv.jpg,"['Shooter', 'Music']",Child of Eden,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1vgv.jpg,False
6946,//images.igdb.com/igdb/image/upload/t_thumb/co2j7p.jpg,"['Racing', 'Simulator']",Crash Time II,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2j7p.jpg,True
6947,//images.igdb.com/igdb/image/upload/t_thumb/icvt9a7o7cb01vsuoewf.jpg,['Racing'],Crash Time III,2,//images.igdb.com/igdb/image/upload/t_cover_big/icvt9a7o7cb01vsuoewf.jpg,True
6999,//images.igdb.com/igdb/image/upload/t_thumb/yhks80qgpqn1amwwf1k9.jpg,,Fuzion Frenzy 2,2,//images.igdb.com/igdb/image/upload/t_cover_big/yhks80qgpqn1amwwf1k9.jpg,False
7016,//images.igdb.com/igdb/image/upload/t_thumb/xyjmuduvmptqku5t9dae.jpg,"['Shooter', 'Simulator', 'Strategy']",IL-2 Sturmovik: Birds of Prey,2,//images.igdb.com/igdb/image/upload/t_cover_big/xyjmuduvmptqku5t9dae.jpg,False
7151,//images.igdb.com/igdb/image/upload/t_thumb/qvhxbc6vnfniqai7ifcf.jpg,"['Racing', 'Simulator']",Race Pro,2,//images.igdb.com/igdb/image/upload/t_cover_big/qvhxbc6vnfniqai7ifcf.jpg,True
7165,//images.igdb.com/igdb/image/upload/t_thumb/fxosakc2busrnyvs9rul.jpg,['Sport'],Rugby World Cup 2011,2,//images.igdb.com/igdb/image/upload/t_cover_big/fxosakc2busrnyvs9rul.jpg,False
7201,//images.igdb.com/igdb/image/upload/t_thumb/co2jpe.jpg,"['Real Time Strategy (RTS)', 'Strategy']",Supreme Commander 2,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2jpe.jpg,False
7211,//images.igdb.com/igdb/image/upload/t_thumb/co21sm.jpg,"['Platform', 'Puzzle', 'Adventure', 'Indie']",A Story About My Uncle,2,//images.igdb.com/igdb/image/upload/t_cover_big/co21sm.jpg,False
7330,//images.igdb.com/igdb/image/upload/t_thumb/co1nn3.jpg,"['Platform', 'Adventure']",LittleBigPlanet 3,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1nn3.jpg,False
7335,//images.igdb.com/igdb/image/upload/t_thumb/co2hwo.jpg,"['Shooter', 'Platform', 'Strategy']",Splatoon,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2hwo.jpg,False
7340,//images.igdb.com/igdb/image/upload/t_thumb/co224u.jpg,"['Puzzle', 'Quiz/Trivia', 'Adventure', 'Card & Board Game']",Mario Party 10,2,//images.igdb.com/igdb/image/upload/t_cover_big/co224u.jpg,False
7344,//images.igdb.com/igdb/image/upload/t_thumb/co1y41.jpg,"['Platform', 'Puzzle', 'Adventure', 'Indie']",Ori and the Blind Forest,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1y41.jpg,False
7352,//images.igdb.com/igdb/image/upload/t_thumb/co28sy.jpg,"['Simulator', 'Adventure', 'Indie']",ABZÛ,2,//images.igdb.com/igdb/image/upload/t_cover_big/co28sy.jpg,False
7386,//images.igdb.com/igdb/image/upload/t_thumb/co1rb5.jpg,"['Puzzle', 'Adventure', 'Indie']",The Talos Principle,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1rb5.jpg,False
7402,//images.igdb.com/igdb/image/upload/t_thumb/co219p.jpg,"['Real Time Strategy (RTS)', 'Strategy', 'Indie', 'Arcade']",Hoard,2,//images.igdb.com/igdb/image/upload/t_cover_big/co219p.jpg,False
7444,//images.igdb.com/igdb/image/upload/t_thumb/co1p9i.jpg,"['Platform', 'Adventure', 'Indie']",Shovel Knight,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1p9i.jpg,False
7452,//images.igdb.com/igdb/image/upload/t_thumb/co1y4v.jpg,"['Puzzle', 'Arcade']",Ms. Pac-Man,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1y4v.jpg,False
7458,//images.igdb.com/igdb/image/upload/t_thumb/co2g8d.jpg,"['Platform', 'Adventure']",The Sly Collection,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2g8d.jpg,False
7558,//images.igdb.com/igdb/image/upload/t_thumb/co1ho0.jpg,"['Platform', ""Hack and slash/Beat 'em up"", 'Arcade']",Ninja Gaiden,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ho0.jpg,False
7601,//images.igdb.com/igdb/image/upload/t_thumb/co2f6t.jpg,"['Simulator', 'Strategy', 'Tactical', 'Indie']",Plague Inc: Evolved,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2f6t.jpg,False
7606,//images.igdb.com/igdb/image/upload/t_thumb/co1nfd.jpg,"['Platform', 'Adventure']",Tearaway: Unfolded,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1nfd.jpg,False
7621,//images.igdb.com/igdb/image/upload/t_thumb/co2h4w.jpg,"['Platform', 'Puzzle', 'Adventure']",RiME,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2h4w.jpg,False
7641,//images.igdb.com/igdb/image/upload/t_thumb/co2iqf.jpg,"['Platform', 'Puzzle', 'Indie']",Teslagrad,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2iqf.jpg,False
7649,//images.igdb.com/igdb/image/upload/t_thumb/sel1yv0dsduhykiku3mj.jpg,"['Platform', 'Puzzle', 'Adventure', 'Indie']",Tiny Brains,2,//images.igdb.com/igdb/image/upload/t_cover_big/sel1yv0dsduhykiku3mj.jpg,False
7685,//images.igdb.com/igdb/image/upload/t_thumb/co2j9j.jpg,"['Platform', 'Adventure']",LEGO Batman 3: Beyond Gotham,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2j9j.jpg,False
7788,//images.igdb.com/igdb/image/upload/t_thumb/u4iofo1odxnrihocx0gl.jpg,['Sport'],Blades of Steel,2,//images.igdb.com/igdb/image/upload/t_cover_big/u4iofo1odxnrihocx0gl.jpg,False
7837,//images.igdb.com/igdb/image/upload/t_thumb/koxqvvqqzcdprq1gfwwy.jpg,"['Platform', 'Arcade']",Viking Dodge,2,//images.igdb.com/igdb/image/upload/t_cover_big/koxqvvqqzcdprq1gfwwy.jpg,False
7860,//images.igdb.com/igdb/image/upload/t_thumb/co1upl.jpg,"['Platform', 'Adventure']",Sonic Adventure,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1upl.jpg,False
7864,//images.igdb.com/igdb/image/upload/t_thumb/co2nzo.jpg,"['Shooter', 'Platform', 'Strategy', 'Indie']",DeadCore,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2nzo.jpg,False
7879,//images.igdb.com/igdb/image/upload/t_thumb/co1uyd.jpg,"['Shooter', 'Indie', 'Arcade']",Savant - Ascent,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1uyd.jpg,False
7883,//images.igdb.com/igdb/image/upload/t_thumb/co1mpi.jpg,"['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",Magicite,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1mpi.jpg,False
7885,//images.igdb.com/igdb/image/upload/t_thumb/co21b9.jpg,"['Role-playing (RPG)', 'Adventure', 'Indie']",Legend of Dungeon,2,//images.igdb.com/igdb/image/upload/t_cover_big/co21b9.jpg,False
7891,//images.igdb.com/igdb/image/upload/t_thumb/co1ufs.jpg,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",Hammerwatch,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ufs.jpg,False
7906,//images.igdb.com/igdb/image/upload/t_thumb/cjl8x9ynxxgiwa9mo6dr.jpg,"['Simulator', 'Adventure']",Combat of Giants: Dinosaurs,2,//images.igdb.com/igdb/image/upload/t_cover_big/cjl8x9ynxxgiwa9mo6dr.jpg,False
7907,//images.igdb.com/igdb/image/upload/t_thumb/jjuu3ujybrvusjy2qp8y.jpg,"['Fighting', 'Role-playing (RPG)', 'Adventure']",Combat of Giants: Dinosaur Strike,2,//images.igdb.com/igdb/image/upload/t_cover_big/jjuu3ujybrvusjy2qp8y.jpg,False
7908,//images.igdb.com/igdb/image/upload/t_thumb/fhwoxevqsco6ymlrwlrg.jpg,"['Fighting', 'Simulator', ""Hack and slash/Beat 'em up""]",Combat of Giants: Dragons,2,//images.igdb.com/igdb/image/upload/t_cover_big/fhwoxevqsco6ymlrwlrg.jpg,False
7909,//images.igdb.com/igdb/image/upload/t_thumb/ie6xt5p06dzdyxerl7dm.jpg,"['Fighting', ""Hack and slash/Beat 'em up""]",Combat of Giants: Mutant Insects,2,//images.igdb.com/igdb/image/upload/t_cover_big/ie6xt5p06dzdyxerl7dm.jpg,False
7966,//images.igdb.com/igdb/image/upload/t_thumb/co2gdp.jpg,"['Racing', 'Sport']",Dirt: Showdown,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2gdp.jpg,False
8150,//images.igdb.com/igdb/image/upload/t_thumb/atrwobekpzurvf19eqzh.jpg,"['Platform', 'Adventure']",Kim Possible: What's The Switch?,2,//images.igdb.com/igdb/image/upload/t_cover_big/atrwobekpzurvf19eqzh.jpg,False
8152,//images.igdb.com/igdb/image/upload/t_thumb/co2dds.jpg,"['Platform', 'Sport', 'Adventure']",Kim Possible: Global Gemini,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2dds.jpg,False
8156,//images.igdb.com/igdb/image/upload/t_thumb/yxfpv30wf7sxluasowjz.jpg,"['Platform', 'Adventure']",Masters of the Universe: He-Man: Defender of Grayskull,2,//images.igdb.com/igdb/image/upload/t_cover_big/yxfpv30wf7sxluasowjz.jpg,False
8181,//images.igdb.com/igdb/image/upload/t_thumb/co1ye0.jpg,"['Puzzle', 'Adventure']",Adam's Venture Episode 1: The Search For The Lost Garden,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ye0.jpg,False
8182,//images.igdb.com/igdb/image/upload/t_thumb/co1ydy.jpg,"['Puzzle', 'Adventure']",Adam's Venture Episode 2: Solomon's Secret,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ydy.jpg,False
8183,//images.igdb.com/igdb/image/upload/t_thumb/co1ydz.jpg,"['Puzzle', 'Adventure']",Adam's Venture Episode 3: Revelations,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ydz.jpg,False
8186,//images.igdb.com/igdb/image/upload/t_thumb/co2f3a.jpg,"['Racing', 'Arcade']",LittleBigPlanet Karting,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2f3a.jpg,False
8227,//images.igdb.com/igdb/image/upload/t_thumb/co1ydk.jpg,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']",Anno 1404: Venice,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ydk.jpg,False
8228,//images.igdb.com/igdb/image/upload/t_thumb/co1zl3.jpg,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']",Anno 2070: Deep Ocean,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1zl3.jpg,False
8252,//images.igdb.com/igdb/image/upload/t_thumb/co2fzd.jpg,"['Platform', 'Puzzle', 'Indie']",Escape Goat 2,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2fzd.jpg,False
8256,//images.igdb.com/igdb/image/upload/t_thumb/co1z3c.jpg,"['Puzzle', 'Adventure', 'Indie']",N.E.R.O.: Nothing Ever Remains Obscure,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1z3c.jpg,False
8352,//images.igdb.com/igdb/image/upload/t_thumb/co2cfs.jpg,"['Puzzle', 'Adventure']",The Unfinished Swan,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2cfs.jpg,False
8354,//images.igdb.com/igdb/image/upload/t_thumb/co2h23.jpg,['Platform'],Splosion Man,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2h23.jpg,False
8356,//images.igdb.com/igdb/image/upload/t_thumb/co2lfq.jpg,"['Shooter', 'Indie', 'Arcade']",Astebreed,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2lfq.jpg,False
8391,//images.igdb.com/igdb/image/upload/t_thumb/co2e0k.jpg,"['Simulator', 'Strategy']",Port Royale 2,2,//images.igdb.com/igdb/image/upload/t_cover_big/co2e0k.jpg,False
8410,//images.igdb.com/igdb/image/upload/t_thumb/gutqkzokwb6saqh6ecrg.jpg,"['Role-playing (RPG)', 'Tactical']",Happy Wars,2,//images.igdb.com/igdb/image/upload/t_cover_big/gutqkzokwb6saqh6ecrg.jpg,False
8432,//images.igdb.com/igdb/image/upload/t_thumb/co27l6.jpg,['Platform'],Shantae,2,//images.igdb.com/igdb/image/upload/t_cover_big/co27l6.jpg,False
8442,//images.igdb.com/igdb/image/upload/t_thumb/co1vmg.jpg,"['Puzzle', 'Strategy', 'Indie']",Dead Hungry Diner,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1vmg.jpg,False
8467,//images.igdb.com/igdb/image/upload/t_thumb/co1wc1.jpg,"['Shooter', 'Platform', 'Puzzle', 'Arcade']",Velocity 2X,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1wc1.jpg,False
8474,//images.igdb.com/igdb/image/upload/t_thumb/eqd9affdjsgekq1sibnv.jpg,"['Platform', 'Adventure']",Spongebob HeroPants,2,//images.igdb.com/igdb/image/upload/t_cover_big/eqd9affdjsgekq1sibnv.jpg,False
8475,//images.igdb.com/igdb/image/upload/t_thumb/dsxfuqzr1wszdu8ixsvd.jpg,"['Puzzle', 'Strategy', 'Adventure']",Myst V: End of Ages,2,//images.igdb.com/igdb/image/upload/t_cover_big/dsxfuqzr1wszdu8ixsvd.jpg,False
8507,//images.igdb.com/igdb/image/upload/t_thumb/j75ybbbtidfoxbfquw3q.jpg,"['Shooter', 'Simulator', 'Indie']",Strike Suit Zero,2,//images.igdb.com/igdb/image/upload/t_cover_big/j75ybbbtidfoxbfquw3q.jpg,False
8509,//images.igdb.com/igdb/image/upload/t_thumb/co1ysd.jpg,"['Platform', 'Adventure']",Skylanders: Trap Team,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1ysd.jpg,False
8510,//images.igdb.com/igdb/image/upload/t_thumb/co25ey.jpg,"['Puzzle', 'Adventure', 'Indie']",Road Not Taken,2,//images.igdb.com/igdb/image/upload/t_cover_big/co25ey.jpg,False
8604,//images.igdb.com/igdb/image/upload/t_thumb/kbok5ucm7hduafo43e8o.jpg,['Adventure'],Planes: Fire & Rescue,2,//images.igdb.com/igdb/image/upload/t_cover_big/kbok5ucm7hduafo43e8o.jpg,False
8617,//images.igdb.com/igdb/image/upload/t_thumb/co1omq.jpg,"['Platform', 'Adventure', 'Indie']",1001 Spikes,2,//images.igdb.com/igdb/image/upload/t_cover_big/co1omq.jpg,False
8620,//images.igdb.com/igdb/image/upload/t_thumb/mbryldmqzjthvoow98xp.jpg,"['Role-playing (RPG)', 'Adventure']",Adventure Time: The Secret of the Nameless Kingdom,2,//images.igdb.com/igdb/image/upload/t_cover_big/mbryldmqzjthvoow98xp.jpg,False
